"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-04","3024877","228594","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:43"
"2025-10-04","3024877","228594","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:43"
"2025-10-04","3024879","239885","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:47"
"2025-10-04","3024879","239885","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:47"
"2025-10-04","3024881","228692","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:54"
"2025-10-04","3024881","228692","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:54"
"2025-10-04","3024881","228692","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:21:54"
"2025-10-04","3024883","222978","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:22:14"
"2025-10-04","3024883","222978","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:22:14"
"2025-10-04","3024885","224928","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:22:38"
"2025-10-04","3024885","224928","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:22:38"
"2025-10-04","3024887","239779","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:22:39"
"2025-10-04","3024887","239779","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:22:39"
"2025-10-04","3024889","228621","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:02"
"2025-10-04","3024889","228621","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:02"
"2025-10-04","3024889","228621","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:02"
"2025-10-04","3024889","228621","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:02"
"2025-10-04","3024889","228621","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:02"
"2025-10-04","3024891","219543","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024891","219543","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024893","228788","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024893","228788","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024893","228788","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024893","228788","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024893","228788","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024893","228788","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:24:33"
"2025-10-04","3024895","223464","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:25:05"
"2025-10-04","3024895","223464","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:25:05"
"2025-10-04","3024895","223464","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:25:05"
"2025-10-04","3024895","223464","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:25:05"
"2025-10-04","3024899","223555","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:27:51"
"2025-10-04","3024899","223555","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:27:51"
"2025-10-04","3024901","239680","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:31:28"
"2025-10-04","3024901","239680","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:31:28"
"2025-10-04","3024903","239736","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:31:39"
"2025-10-04","3024903","239736","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:31:39"
"2025-10-04","3024903","239736","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:31:39"
"2025-10-04","3024903","239736","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 05:31:39"
